year	unit_code	szip_ad	type_cd	closed_ind	new_ind	category_cd	grade_range_cd	calendar_type_txt	sna_pgm_type_cd	school_type_txt	calendar_only_txt	title1_type_cd	clp_ind	focus_clp_ind	summer_program_ind	asm_no_spg_ind	no_data_spg_ind	esea_status	student_num	lea_avg_student_num	st_avg_student_num	Grad_project_status	stem
2014	63A000	28315	C	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							185		496		
2014	63B000	28394	C	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							327		454		
2014	640302	27880	P	0	0	E	PK-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							244	434	496		
2014	640304	27807	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							639	434	496		
2014	640306	27801	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							392	434	496		
2014	640308	27804	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	699	434	496		
2014	640316	27856	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	197	434	496		
2014	640320	27856	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								607	620	665		
2014	640324	27822	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							604	434	496		
2014	640326	27801	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	193	434	496		
2014	640328	27804	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	526	434	496		
2014	640329	27803	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							565	620	665		
2014	640332	27809	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							457	434	496		
2014	640334	27801	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							308	620	665		
2014	640335	27804	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							431	620	665		
2014	640336	27557	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							359	434	496		
2014	640340	27804	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar	Y						P	106	106	259	Y	
2014	640346	27804	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1039	955	837	Y	
2014	640347	27804	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								237	955	837	Y	
2014	640348	27856	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	750	434	496		
2014	640350	27804	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1044	955	837	Y	
2014	640354	27801	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							281	434	496		
2014	640358	27809	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								930	620	665		
2014	640360	27868	P	0	0	E	K-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							265	434	496		
2014	640361	27803	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1298	955	837	Y	
2014	640362	27882	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								876	620	665		
2014	640364	27807	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1156	955	837	Y	
2014	640376	27882	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							515	434	496		
2014	640384	27891	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							278	434	496		
2014	640396	27803	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							424	434	496		
2014	640400	27804	P	0	0	E	K-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							562	434	496		
2014	640LEA	27856	P	0	0	T														106	259		
2014	640LEA	27856	P	0	0	M														620	665		
2014	640LEA	27856	P	0	0	H														955	837		
2014	640LEA	27856	P	0	0	E														434	496		
2014	64A000	27804	C	0	0	A	K-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1195		442	N	
2014	650304	28409	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	465	503	496		
2014	650308	28428	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							441	503	496		
2014	650309	28429	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							496	503	496		
2014	650310	28412	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							849	724	665		
2014	650312	28405	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							377	503	496		
2014	650316	28403	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	480	503	496		
2014	650323	28412	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							651	503	496		
2014	650324	28403	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	259	503	496		
2014	650325	28405	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							780	724	665		
2014	650326	28405	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1939	1050	837	Y	
2014	650327	28412	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1715	1050	837	Y	
2014	650328	28403	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	446	503	496		
2014	650332	28401	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							391	503	496		
2014	650338	28412	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							698	503	496		
2014	650339	28409	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								510	503	496		
2014	650340	28403	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								232	1050	837	Y	
2014	650341	28405	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							558	503	496		
2014	650342	28403	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1608	1050	837	Y	
2014	650343	28429	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							754	724	665		
2014	650345	28401	P	0	0	I	K-8	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar								44	44	454		
2014	650346	28412	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							449	503	496		
2014	650348	28411	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							719	503	496		
2014	650350	28405	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								786	724	665		
2014	650351	28409	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							819	724	665		
2014	650352	28401	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1595	1050	837	Y	
2014	650353	28405	P	0	0	E	K-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar								564	503	496		
2014	650354	28405	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar								52	52	259	Y	
2014	650355	28405	P	0	0	H	9-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar								59	1050	837	Y	
2014	650356	28411	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								683	503	496		
2014	650362	28412	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	556	503	496		
2014	650364	28403	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								831	724	665		
2014	650366	28412	P	0	0	E	K-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar								551	503	496		
2014	650368	28401	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							462	503	496		
2014	650380	28409	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								588	503	496		
2014	650384	28405	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	485	503	496		
2014	650392	28401	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	754	724	665		
2014	650394	28429	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								200	1050	837	Y	
2014	650400	28403	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							368	503	496		
2014	650404	28401	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							518	503	496		
2014	650408	28480	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								349	503	496		
2014	650409	28401	P	0	0	M	6-7	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							218	724	665		
2014	650LEA	28412	P	0	0	T														52	259		
2014	650LEA	28412	P	0	0	M														724	665		
2014	650LEA	28412	P	0	0	I														44	454		
2014	650LEA	28412	P	0	0	H														1050	837		
2014	650LEA	28412	P	0	0	E														503	496		
2014	65A000	28401	C	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								366		454		
2014	65B000	28412	C	0	0	I	K-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y							126		454		
2014	65C000	28401	C	0	0	E	K-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								35		496		
2014	65D000	28412	C	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								133		496		
2014	660306	27845	P	0	0	E	PK-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							278	230	496		
2014	660308	27820	P	0	0	M	5-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							393	306	665		
2014	660320	27832	P	0	0	E	1-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							297	230	496		
2014	660325	27832	P	0	0	M	5-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							218	306	665		
2014	660334	27832	P	0	0	A	K-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar	Y									442	Y	
2014	660336	27820	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							478	478	837	Y	
2014	660356	27832	P	0	0	E	PK-K	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							48	230	496		
2014	660360	27862	P	0	0	E	PK-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							298	230	496		
2014	660LEA	27845	P	0	0	T															259		
2014	660LEA	27845	P	0	0	M														306	665		
2014	660LEA	27845	P	0	0	H														478	837		
2014	660LEA	27845	P	0	0	E														230	496		
2014	660LEA	27845	P	0	0	A															442		
2014	66A000	27832	C	0	0	A	K-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	896		442	Y	
2014	670304	28540	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	494	634	496		
2014	670308	28540	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	444	634	496		
2014	670310	28546	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								986	634	496		
2014	670312	28540	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							499	634	496		
2014	670314	28445	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							899	634	496		
2014	670318	28445	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								654	696	665		
2014	670320	28445	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								775	961	837	Y	
2014	670321	28546	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							534	634	496		
2014	670322	28546	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								755	696	665		
2014	670323	28546	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	632	634	496		
2014	670324	28540	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1164	961	837	Y	
2014	670325	28546	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								853	696	665		
2014	670329	28540	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							821	634	496		
2014	670330	28546	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							546	634	496		
2014	670331	28540	P	0	0	M	6-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								519	696	665		
2014	670332	28540	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							474	634	496		
2014	670333	28546	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								958	961	837	Y	
2014	670335	28584	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							613	634	496		
2014	670336	28540	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								545	696	665		
2014	670337	28574	P	0	0	E	PK-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							863	634	496		
2014	670338	28540	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							538	634	496		
2014	670339	28574	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							688	634	496		
2014	670340	28574	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1072	961	837	Y	
2014	670341	28539	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							500	634	496		
2014	670342	28555	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							440	634	496		
2014	670343	28540	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							791	634	496		
2014	670344	28540	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								653	961	837	Y	
2014	670345	28540	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								535	696	665		
2014	670346	28540	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							585	634	496		
2014	670347	28546	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								748	634	496		
2014	670350	28584	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							585	634	496		
2014	670351	28584	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								805	696	665		
2014	670352	28584	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1044	961	837	Y	
2014	670356	28574	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								904	696	665		
