LEA,LEAname,SchoolCode,SchoolName,OfficialSchoolName,GradeLevelCurrent,SchoolType,SchoolProgramType,SchoolYear
880,Transylvania County Schools,880336,T C Henderson,T C Henderson School of Science & Technology,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
890,Tyrrell County Schools,890304,Columbia High,Columbia Early College/High School,09:10:11:12:13,Regular School,Early College,2018-19
890,Tyrrell County Schools,890306,Columbia Middle,Columbia Middle,06:07:08,Regular School,None,2018-19
890,Tyrrell County Schools,890308,Tyrrell Elementary,Tyrrell Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900302,Antioch Elementary,Antioch Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900303,Rea View Elementary,Rea View Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900304,Benton Heights Elementary,Benton Heights Elementary School of the Arts,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900305,New Town Elementary,New Town Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900306,East Elementary,East Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900307,Rocky River Elementary,Rocky River Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900308,East Union Middle,East Union Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900310,Cuthbertson Middle,Cuthbertson Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900311,Cuthbertson High,Cuthbertson High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900312,Fairview Elementary,Fairview Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900314,Monroe Middle,Monroe Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900316,Forest Hills High,Forest Hills High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900318,Hemby Bridge Elementary,Hemby Bridge Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900320,Indian Trail Elementary,Indian Trail Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900328,Kensington Elementary,Kensington Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900332,Marshville Elementary,Marshville Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900334,Marvin Elementary,Marvin Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900336,Monroe High,Monroe High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900340,New Salem Elementary,New Salem Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900341,Porter Ridge Elementary,Porter Ridge Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900342,Porter Ridge High School,Porter Ridge High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900343,Porter Ridge Middle School,Porter Ridge Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900344,Parkwood High,Parkwood High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900346,Parkwood Middle,Parkwood Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900347,Poplin Elementary,Poplin Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900348,Piedmont High,Piedmont High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900350,Piedmont Middle,Piedmont Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900351,Rock Rest Elementary,Rock Rest Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900352,Prospect Elementary,Prospect Elementary School,KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900353,Sandy Ridge Elementary,Sandy Ridge Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900354,Sardis Elementary,Sardis Elementary School,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900356,Shiloh Elementary,Shiloh Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900358,Stallings Elementary,Stallings Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900360,Sun Valley High,Sun Valley High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900362,Sun Valley Middle,Sun Valley Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900363,Sun Valley Elementary,Sun Valley Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900364,Union Elementary,Union Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900365,South Providence,South Providence,06:07:08:09:10:11:12,Alternative Education,None,2018-19
900,Union County Public Schools,900366,Central Academy of Technology and Arts,Central Academy of Technology and Arts,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900367,Union County Early College,Union County Early College,09:10:11:12:13,Regular School,Early College,2018-19
900,Union County Public Schools,900368,Unionville Elementary,Unionville Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900370,Walter Bickett Elementary,Walter Bickett Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900372,Waxhaw Elementary,Waxhaw Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900376,Weddington Elementary,Weddington Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900377,Weddington High,Weddington High School,09:10:11:12,Regular School,None,2018-19
900,Union County Public Schools,900378,Weddington Middle,Weddington Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900380,Wesley Chapel Elementary,Wesley Chapel Elementary School,KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900384,Western Union Elementary,Western Union Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900388,Wingate Elementary,Wingate Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
900,Union County Public Schools,900391,Marvin Ridge Middle,Marvin Ridge Middle School,06:07:08,Regular School,None,2018-19
900,Union County Public Schools,900392,Wolfe School,Wolfe School,KG:01:02:03:04:05:06:07:08:09:10:11:12,Exceptional Children,None,2018-19
900,Union County Public Schools,900393,Marvin Ridge High,Marvin Ridge High School,09:10:11:12,Regular School,None,2018-19
910,Vance County Schools,910304,Aycock Elementary,Aycock Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910308,Carver Elementary,Carver Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910311,Clarke Elementary,Clarke Elementary School,P0:PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910314,Dabney Elementary,Dabney Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910316,Vance County Middle School,Vance County Middle School,06:07:08,Regular School,None,2018-19
910,Vance County Schools,910340,New Hope Elementary,New Hope Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910346,E O Young Jr Elementary,E O Young Jr Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910356,Pinkston Street Elementary,Pinkston Street Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910360,E M Rollins Elementary,E M Rollins Elementary School,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910368,AdVance Academy,AdVance Academy ,06:07:08:09:10:11:12,Alternative Education,None,2018-19
910,Vance County Schools,910370,Vance County High School,Vance County High School,09:10:11:12,Regular School,None,2018-19
910,Vance County Schools,910376,L B Yancey Elementary,L B Yancey Elementary School,P0:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910380,Zeb Vance Elementary,Zeb Vance Elementary School,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
910,Vance County Schools,910382,Vance Co Early College,Vance County Early College High School,09:10:11:12:13,Regular School,Early College,2018-19
910,Vance County Schools,910384,STEM Early High,STEM Early High School,06:07:08,Regular School,None,2018-19
920,Wake County Schools,920302,River Bend Elementary,River Bend Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920303,Abbotts Creek Elementary,Abbotts Creek Elementary School,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920304,Adams Elementary,Adams Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920306,Herbert Akins Rd Elementary,Herbert Akins Road Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920307,Alston Ridge Elementary,Alston Ridge Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920308,Apex Elementary,Apex Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920312,Apex Middle,Apex Middle,06:07:08,Regular School,None,2018-19
920,Wake County Schools,920315,Apex Friendship Middle,Apex Friendship Middle,06:07:08,Regular School,None,2018-19
920,Wake County Schools,920316,Apex High,Apex High,09:10:11:12,Regular School,None,2018-19
920,Wake County Schools,920317,Apex Friendship High,Apex Friendship High,09:10:11:12,Regular School,None,2018-19
920,Wake County Schools,920318,Athens Drive High,Athens Drive High,09:10:11:12,Regular School,Magnet,2018-19
920,Wake County Schools,920320,Aversboro Elementary,Aversboro Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920324,Longview,Longview,06:07:08:09:10:11:12,Exceptional Children,None,2018-19
920,Wake County Schools,920325,Banks Road Elementary,Banks Road Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920326,Baileywick Road Elementary,Baileywick Road Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920327,Ballentine Elementary,Ballentine Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920328,Baucom Elementary,Baucom Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920329,Barwell Road Elementary,Barwell Road Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920332,Beaverdam Elementary,Beaverdam Elementary School,P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920334,Brassfield Elementary,Brassfield Road Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920336,Brentwood Elementary,Brentwood Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
920,Wake County Schools,920340,Briarcliff Elementary,Briarcliff Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920342,Brier Creek Elementary,Brier Creek Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920344,Brooks Elementary,Brooks Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
920,Wake County Schools,920348,Needham Broughton High,Needham Broughton High,09:10:11:12,Regular School,Magnet,2018-19
920,Wake County Schools,920349,Bryan Road Elementary,Bryan Road Elementary,P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920351,Buckhorn Creek Elementary,Buckhorn Creek Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920352,Bugg Elementary,Bugg Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
920,Wake County Schools,920356,Carnage Middle,Carnage Middle,06:07:08,Regular School,Magnet,2018-19
920,Wake County Schools,920358,Carpenter Elementary,Carpenter Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920360,Carroll Middle,Carroll Middle,06:07:08,Regular School,Magnet,2018-19
920,Wake County Schools,920362,Carver Elementary,Carver Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920364,Cary Elementary,Cary Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920368,Cary High,Cary High,09:10:11:12,Regular School,None,2018-19
920,Wake County Schools,920369,Cedar Fork Elementary,Cedar Fork Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920370,Centennial Campus Middle,Centennial Campus Middle,06:07:08,Regular School,Magnet,2018-19
920,Wake County Schools,920376,Combs Elementary,Combs Elementary,P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
920,Wake County Schools,920380,Conn Elementary,Conn Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
920,Wake County Schools,920381,Connections Academy,Connections Academy,06:07:08,Alternative Education,None,2018-19
920,Wake County Schools,920384,Creech Road Elementary,Creech Road Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920386,Crossroads FLEX ,Crossroads FLEX,09:10:11:12,Regular School,None,2018-19
920,Wake County Schools,920388,Daniels Middle,Daniels Middle,06:07:08,Regular School,None,2018-19
920,Wake County Schools,920390,Davis Drive Elementary,Davis Drive Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920391,Davis Drive Middle,Davis Drive Middle,06:07:08,Regular School,None,2018-19
920,Wake County Schools,920393,Dillard Drive Elementary,Dillard Drive Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
920,Wake County Schools,920394,Dillard Drive Middle,Dillard Drive Middle,06:07:08,Regular School,None,2018-19
920,Wake County Schools,920396,Douglas Elementary,Douglas Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
920,Wake County Schools,920398,Durant Road Elementary,Durant Road Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
